Review,Nature
"Awesome TV in thia price range, I usually connect the wifi just with simple step for first time, and login with amazon prime video, and watch all movies.
            ",positive
"Best tv in class.. got it for ₹19000 with 2 years warranty.. Best Price ever
            ",positive
"picture quality good in this price and sound quality is ok and smart features also good in this price.Remote is not magic.you can't surfing fast. Overall good
            ",positive
"Great price offered by Amazon, but picture quality is average and sound quality is not good also its basic smart tv have few apps and feature. I suggest to go for Sony for best picture quality.Not satisfied qith this product.
            ",positive
"The Features for LED TV 32LJ573D is quiet good. The smart features are very good and expecting some more extra like voice control of smart feature.
            ",positive
"Really good TV! The sound quality is top class. Even though the description says picture quality is HD ready, let me tell you that it is better than a Samsung HD TV that we are using. Very much worth the price.
            ",positive
"Brilliant TV, have two of these, great value for money and great for the Apartment life. Has all the features including WiFy - comes with built in apps to stream content.
            ",positive
"Good
            ",positive
"Picture and sound quality is very good. Coming to smart features it's ok compared to top end models.
            ",positive
"If we use HD formatted video through flash drive, picture getting struck up is looks negative picture ithink frame refreshing rating is very low
            ",negative
"Over all a good choice in this price range
            ",positive
"Very good tv at this price
            ",positive
"One of the best appliances to buy is lg, amazing audio effects.the visual experience is clear and the miracast helps to duplicate the mobile or laptop screen.good features.
            ",positive
"Picture quality superbSound quality exllentExtra smart features best smart TVI'm continuing shaping on amazon
            ",positive
"Sound quality is awesome Full hd hota toh aur acha hota overall good product Amazon delivery is also good.
            ",positive
"Nice very Smart TV
            ",positive
"Nice product 32 inch picture quality & Dolby  sound very nice
            ",positive
"After almost a month use,  I am writing the review. The TV is just superb and thank you amazon for making my electronic purchase a good experience
            ",positive
"It's A Great TV but The LG Content Store don't offer much apps. So there are limited apps which can be used. Apps like voot, sony liv, hotstar etc.. would have been great.
            ",positive
"Remote not working Amazon gives not working conditions remote
            ",negative
"Nice! Great TV By LG Thanks for Amazon for speedly delivery.
            ",positive
"God quality product thumbs up
            ",positive
"Good tv
            ",positive
"Good smart TV easy to contact with MobilSound is good drawback is it has only one usb port
            ",positive
"Good product, Great price, Amazing service☺️
            ",positive
"If you looking for a TV with good sound quality and picture quality like cinema hall this the best product you can have �����
            ",positive
"Smart remote would have been a blessing
            ",positive
"Good to use. Nice product. LG executive came and fitted the TV on time. Gati courier took long time to deliver my product. Late delivery. Otherwise I'm satisfied
            ",positive
"This Tv is bought over a period which is less than 6 months and issues got stated. Tv turn off and turn on automatically though the power supply is proper
            ",neutral
"Ok
            ",positive
"tv is working in good condition satisfied with the led tv lg 32 inches picture quality is good and sound quality is also good
            ",positive
"Picture quality is good sound quality is awesome but smart features little bit improve.Good TV at this price.
            ",positive
"Nice product. Good quality. Free installation and satisfactory demo by LG installation team. It's a value shopping. Thanks amazon!
            ",positive
"Awesome product and great deal from Amazon.it has dedicated ""Prime"" button which is indeed a plesent surprise.
            ",positive
"When I purchase i have shown a offer act fiber net broadband service free, but I could not get any broadband so pls help me for this..
            ",positive
"Picture and sound quality is awesome... In this budget you can't expect more from LG
            ",neutral
"Really a good smart TV in this budget segmentPicture quality is also awesomeIt has many feature and sound is also very nice
            ",positive
"Best  product for its price though its not fully high defination but great for home who wants a smart tv under 20000...
            ",positive
"Good and nice
            ",positive
"Very fast delivery. ...good service for installation. ..good brand..
            ",neutral
"Ok super
            ",positive
"Picture quality and sound quality is very good but smart features needs improve.
            ",positive
"Mirroring software not supporting to connect samsung J7 phone
            ",negative
"Weri nice product
            ",positive
"not worth of money
            ",negative
"few less apps in the store else perfect..
            ",neutral
"Product is not fast and there is no magic remote
            ",negative
"The smart TV is better than Mi version but has its own flaws
            ",positive
"Nice
            ",positive
"Good
            ",positive
"very good
            ",positive
"Amazing product from LG
            ",positive
"Fine
            ",positive
"Satisfied
            ",positive
"Lightweight and decent TV for small family.Immediate delivery and installation took 2 days as per commitment.
            ",positive
"Satisfied with product.
            ",positive
"After using one year the picture quality sound quality is still awesome .Worth for money and assurance of brand
            ",positive
"Good picture. Quality. Nice feature.
            ",positive
